DL_bitrate,UL_bitrate
0.0,1278.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4506.0,8554.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
602263.0,16761.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
562075.0,7010.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
408393.0,4377.0
471786.0,5457.0
0.0,0.0
14158.0,12627.0
0.0,0.0
0.0,0.0
0.0,0.0
347793.0,3981.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
361077.0,3921.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
339042.0,3819.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
319751.0,3749.0
0.0,0.0
0.0,0.0
0.0,0.0
427120.0,4333.0
607.0,1007.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
427225.0,4208.0
457755.0,7502.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
194.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
483793.0,4154.0
257856.0,57.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
244556.0,3578.0
0.0,0.0
482021.0,4533.0
0.0,0.0
0.0,0.0
0.0,0.0
597.0,589.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
418144.0,3808.0
0.0,0.0
0.0,0.0
0.0,0.0
405201.0,3749.0
0.0,0.0
0.0,0.0
0.0,0.0
415887.0,3865.0
0.0,0.0
0.0,0.0
0.0,0.0
367523.0,3697.0
0.0,0.0
0.0,0.0
0.0,0.0
400681.0,5085.0
4761.0,3029.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
580379.0,3866.0
0.0,0.0
0.0,0.0
0.0,0.0
514890.0,4734.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
295779.0,3694.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
336308.0,3756.0
0.0,0.0
0.0,0.0
0.0,0.0
303445.0,3913.0
597.0,598.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
363575.0,3808.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
398790.0,3809.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
429266.0,3757.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
388674.0,3752.0
0.0,0.0
0.0,0.0
370718.0,4027.0
0.0,649.0
0.0,0.0
624.0,379.0
219.0,3522.0
0.0,0.0
0.0,0.0
0.0,0.0
499543.0,3981.0
0.0,0.0
0.0,0.0
348103.0,3698.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206692.0,3700.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
387294.0,4495.0
85733.0,2250.0
0.0,0.0
0.0,0.0
0.0,0.0
409799.0,5489.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
262497.0,5542.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
385584.0,3811.0
370310.0,3809.0
0.0,0.0
0.0,0.0
0.0,0.0
202.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
384353.0,3866.0
463877.0,3866.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,210.0
613.0,598.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
470261.0,3982.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
462527.0,3752.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
423956.0,5802.0
0.0,0.0
0.0,0.0
0.0,0.0
403964.0,4096.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
349500.0,3972.0
376881.0,1047.0
0.0,0.0
0.0,0.0
0.0,0.0
40255.0,3468.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
315120.0,3924.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
330988.0,3697.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
268785.0,3752.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
447228.0,5204.0
4600.0,1735.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
519780.0,4212.0
0.0,0.0
0.0,0.0
0.0,0.0
468167.0,3981.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
340683.0,3923.0
0.0,0.0
0.0,0.0
0.0,0.0
412856.0,4154.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
337658.0,3697.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
370090.0,4723.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
339620.0,3812.0
475433.0,1760.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
302.0,2628.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
699.0,3524.0
0.0,0.0
0.0,0.0
476680.0,4483.0
467724.0,4570.0
0.0,0.0
0.0,0.0
0.0,0.0
193.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
403074.0,3758.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
333097.0,3754.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
422658.0,3811.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
415162.0,4053.0
425788.0,5760.0
0.0,0.0
0.0,0.0
0.0,0.0
3377.0,1248.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
541335.0,3986.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
525393.0,3929.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
428878.0,3927.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
391470.0,4101.0
399363.0,3917.0
0.0,0.0
0.0,0.0
0.0,0.0
531.0,589.0
24848.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
433061.0,3873.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
428252.0,4330.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
371415.0,3703.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
406091.0,3870.0
402801.0,4032.0
0.0,0.0
0.0,0.0
0.0,0.0
531.0,589.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
456783.0,3929.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
372987.0,3816.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
531536.0,5796.0
0.0,0.0
0.0,0.0
399770.0,5153.0
336636.0,2771.0
0.0,0.0
0.0,0.0
0.0,0.0
244.0,2630.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
277364.0,3697.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
354283.0,4212.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
360710.0,4059.0
0.0,0.0
0.0,0.0
489836.0,3700.0
248315.0,3916.0
0.0,0.0
0.0,0.0
0.0,0.0
531.0,606.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
385973.0,3699.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
451399.0,3814.0
317.0,1896.0
0.0,0.0
0.0,0.0
0.0,0.0
545744.0,4158.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
329666.0,3985.0
0.0,0.0
0.0,0.0
0.0,0.0
330621.0,4580.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
377574.0,3813.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
445038.0,3813.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
354558.0,4383.0
32750.0,171.0
0.0,0.0
0.0,0.0
347360.0,7299.0
0.0,0.0
4636.0,3012.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
381220.0,3755.0
18458.0,57.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
310199.0,3755.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
473701.0,3818.0
0.0,0.0
0.0,0.0
0.0,0.0
399011.0,3756.0
0.0,0.0
0.0,0.0
298058.0,3907.0
0.0,0.0
0.0,0.0
533.0,589.0
0.0,0.0
0.0,0.0
0.0,0.0
542918.0,4101.0
0.0,0.0
0.0,0.0
0.0,0.0
602301.0,3987.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
512532.0,4278.0
0.0,0.0
0.0,0.0
0.0,0.0
463457.0,4114.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
299495.0,3759.0
0.0,0.0
0.0,0.0
0.0,0.0
470126.0,5486.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
