DL_bitrate,UL_bitrate
0.0,63.0
507.0,1193.0
10696.0,14849.0
8633.0,5820.0
18715.0,49384.0
35586.0,119326.0
48283.0,130153.0
81443.0,101527.0
115458.0,91350.0
67337.0,108195.0
70664.0,127638.0
66343.0,122322.0
63396.0,95080.0
69268.0,115455.0
63529.0,132770.0
68856.0,116525.0
58626.0,106949.0
68885.0,99702.0
64924.0,117557.0
65378.0,114970.0
62791.0,122713.0
64791.0,113562.0
70840.0,107936.0
66318.0,119184.0
61359.0,116406.0
65266.0,110515.0
66916.0,113362.0
68385.0,112640.0
61065.0,116011.0
65485.0,105411.0
67793.0,93498.0
64988.0,93565.0
65692.0,130808.0
26328.0,37465.0
120.0,192.0
60.0,280.0
120.0,192.0
180.0,272.0
120.0,288.0
0.0,94.0
422.0,2614.0
120.0,144.0
0.0,419.0
1106.0,1344.0
0.0,136.0
120.0,144.0
0.0,48.0
60.0,192.0
60.0,280.0
120.0,94.0
550.0,2551.0
0.0,144.0
0.0,423.0
1334.0,1289.0
0.0,144.0
0.0,144.0
0.0,136.0
120.0,144.0
0.0,144.0
0.0,94.0
534.0,2549.0
120.0,144.0
0.0,421.0
892.0,1028.0
190.0,413.0
0.0,144.0
0.0,144.0
0.0,144.0
0.0,144.0
0.0,144.0
462.0,2705.0
0.0,288.0
0.0,426.0
561.0,331.0
547.0,1113.0
0.0,144.0
0.0,144.0
0.0,0.0
0.0,0.0
0.0,96.0
0.0,0.0
0.0,0.0
616.0,3088.0
55.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1052.0,1098.0
0.0,0.0
0.0,0.0
0.0,0.0
577.0,3091.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1088.0,1108.0
0.0,0.0
0.0,0.0
0.0,0.0
566.0,3092.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1048.0,1108.0
0.0,0.0
0.0,0.0
0.0,0.0
461.0,3090.0
1221.0,1013.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,86.0
0.0,0.0
0.0,0.0
0.0,0.0
428.0,3090.0
618.0,826.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
490.0,273.0
0.0,0.0
0.0,0.0
0.0,0.0
516.0,3092.0
562.0,273.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
664.0,825.0
0.0,0.0
0.0,0.0
0.0,0.0
531.0,3092.0
453.0,61.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
582.0,1039.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
379.0,3093.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1081.0,1112.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
433.0,3096.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1240.0,1111.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
571.0,3096.0
1045.0,1016.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,86.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
616.0,3097.0
564.0,275.0
0.0,0.0
0.0,0.0
0.0,0.0
490.0,887.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
545.0,3103.0
568.0,275.0
0.0,0.0
0.0,0.0
0.0,0.0
496.0,836.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
491.0,3100.0
568.0,275.0
0.0,0.0
0.0,0.0
0.0,0.0
684.0,826.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
375.0,3103.0
56.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1016.0,1101.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
453.0,3106.0
1075.0,1063.0
0.0,0.0
60.0,144.0
120.0,0.0
608.0,2642.0
120.0,136.0
0.0,0.0
0.0,0.0
0.0,136.0
120.0,431.0
934.0,889.0
302.0,223.0
240.0,328.0
60.0,192.0
461.0,2508.0
180.0,192.0
0.0,144.0
0.0,136.0
120.0,144.0
