DL_bitrate,UL_bitrate
11951.0,8903.0
31091.0,3146546.0000000005
10288.0,11205.0
1524.0,2723.0000000000005
0.0,0.0
363.0,300.0
0.0,0.0
0.0,0.0
2700.0,279578.00000000006
0.0,0.0
8481.0,1004014.0
4493.0,4643.0
3065.0,352350.0
0.0,0.0
0.0,0.0
3126.0,371131.0
0.0,0.0
4234.0,329327.0
8241.0,8659.0
2330.0,0.0
1718.0,301011.0
0.0,0.0
2820.0,295830.0
0.0,0.0
0.0,0.0
2760.0,293825.0
0.0,0.0
7992.0,301491.0
0.0,0.0
3413.0,465397.0
5589.0,862625.0
0.0,0.0
0.0,0.0
2952.0,296373.0
0.0,0.0
0.0,0.0
0.0,0.0
2769.0,253252.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2765.0,282525.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2704.0,285710.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2644.0,261594.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
11907.0,314262.0
1461.0,3500.0
0.0,0.0
0.0,0.0
4032.0,4589.0
2953.0,286706.0
0.0,0.0
0.0,0.0
671.0,198.9999999999999
3862.0,4844.0
3436.0,391090.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2826.0,277428.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2886.0,324514.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3855.0,278544.0
4924.0,930068.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3132.0,344154.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2888.0,309108.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2954.0,279977.00000000006
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3195.0,337472.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2768.0,255729.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2955.0,275360.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7376.0,290464.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4329.0,335639.0
2452.0,4540.0
0.0,0.0
3865.0,4791.0
0.0,0.0
4672.0,421774.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5044.000000000001,494836.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3437.0,420091.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9379.0,1336176.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3072.0,339244.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1479.0,27055.0
1593.0,305812.0
0.0,0.0
0.0,0.0
0.0,0.0
1170.0,0.0
2207.0,423552.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3439.0,419125.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3683.0,473442.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4421.0,628757.0000000001
0.0,0.0
0.0,0.0
2767.0000000000005,0.0
7403.0,673595.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5224.0,545795.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5160.0,734656.0000000001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3571.0,433156.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4270.000000000001,568774.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13915.0,1504421.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5501.0,580530.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4394.0,588418.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3827.0,489278.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3827.0,484583.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4330.0,587826.0
0.0,0.0
0.0,0.0
0.0,0.0
5250.0,504284.0
0.0,0.0
0.0,0.0
0.0,0.0
5571.0,6760.0
3894.0,462235.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4333.0,606926.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4647.0,661189.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5187.0,509522.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4269.0,574647.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7567.0,748090.0
6091.0,935809.0
0.0,0.0
0.0,0.0
0.0,0.0
5028.000000000001,711706.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5478.0,784883.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7076.0,1096831.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5168.0,759099.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3959.0,494818.0
1395.0,232789.0
0.0,0.0
0.0,0.0
0.0,0.0
1991.0,142090.0
3300.0,580349.0
0.0,0.0
2784.0000000000005,3380.0
0.0,0.0
0.0,0.0
12603.0,741352.0
0.0,0.0
0.0,0.0
6051.0,555.0
0.0,0.0
5736.0,822527.0
3308.0,338.0
0.0,0.0
0.0,0.0
21660.0,730682.0
0.0,0.0
0.0,0.0
3640.0,0.0
1631.0,500.0
7570.0,886100.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3542.0,0.0
4425.0,790624.0
0.0,0.0
0.0,0.0
0.0,0.0
1171.0,0.0
10723.0,1708769.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4965.0,708787.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7912.0,1049662.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8963.000000000002,1495950.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6682.0,1047110.0
0.0,0.0
0.0,0.0
0.0,0.0
1386.0,0.0
9182.0,768843.0
0.0,0.0
0.0,0.0
1605.0,0.0
185.0,255.0
4395.000000000001,612846.0
0.0,0.0
2783.0,3380.0
0.0,0.0
0.0,0.0
4964.0,706264.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8886.000000000002,654010.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4900.0,701304.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4586.0,647229.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12416.0,1690067.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5672.0,824080.0
0.0,0.0
0.0,0.0
918.0,0.0
185.0,257.0
5414.0,786963.0
0.0,0.0
863.0,0.0
185.0,255.0
0.0,0.0
6180.0,929077.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6070.0,711124.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5092.000000000001,739146.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5162.0,739690.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4909.0,701101.0
2784.0000000000005,3380.0
0.0,0.0
774.0,0.0
6819.0,1019095.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2839.0,108.0
7957.0,1162434.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6114.0,955883.0
0.0,55.0
1004.0,0.0
185.0,255.0
0.0,0.0
6579.0,976200.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4781.0,671183.0
8602.0,1418218.0
0.0,0.0
0.0,0.0
0.0,0.0
5814.0,853682.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2405.0,60.0
4956.0,895532.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6186.0,908622.0
0.0,0.0
775.0,0.0
185.0,257.0
9157.0,1356508.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1170.0,0.0
3163.0000000000005,588088.0
0.0,0.0
