DL_bitrate,UL_bitrate
0.0,60.0
0.0,60.0
409507.0,7725.0
6059.0,4809.0
409290.0,6600.0
618.0,1092.0
2583487.0,26743.0
618.0,1094.0
0.0,0.0
1490337.0,18632.0
734.0,625.0
0.0,0.0
1416495.0,12364.0
2887426.0,27364.0
5465.0,2001.0
1271.0,640.0
0.0,0.0
1434164.0,9708.0
315563.0,3080.0
1109373.0,8680.0
578263.0,6706.0
890923.0,6203.0
733.0,681.0
0.0,0.0
1424635.0,13505.0
1352607.0,6851.0
1668.0,1054.0
0.0,0.0
1449737.0,10178.0
1420090.0,12361.0
40.0,665.0
1585622.0,9241.0
20508.0,2354.0
0.0,0.0
1310699.0,11865.0
1412649.0,9921.0
5545.0,1454.0
0.0,0.0
1446067.0,13824.0
0.0,0.0
1423614.0,7425.0
1454442.0,7040.0
20911.0,2251.0
0.0,0.0
1443777.0,11986.0
1465191.0,8712.0
5390.0,1583.0
1437104.0,14393.0
1423868.0,12745.0
730.0,0.0
0.0,0.0
1419209.0,6906.0
21295.0,2482.0
0.0,0.0
1418022.0,15706.0
292870.0,2281.0
1136636.0,12305.0
1303595.0,10018.0
171612.0,3764.0
2275.0,641.0
1443131.0,10545.0
732.0,0.0
1180430.0,11201.0
1658697.0,19280.0
732.0,625.0
733.0,0.0
967093.0,8641.0
1878454.0,18430.0
1441962.0,12095.0
7926.0,2487.0
0.0,0.0
1455658.0,10480.0
1432285.0,10977.0
0.0,479.0
21825.0,2469.0
0.0,0.0
1402949.0,6001.0
0.0,0.0
1432222.0,11542.0
1404068.0,8040.0
70319.0,1225.0
2272.0,641.0
2822068.0,26266.0
80.0,0.0
21663.0,2279.0
0.0,0.0
1421435.0,9346.0
1427281.0,10966.0
469.0,40.0
0.0,0.0
2914263.0,15109.0
6196.0,2395.0
1426383.0,10000.0
160.0,111.0
21578.0,2872.0
1692724.0,11521.0
1214706.0,5425.0
737.0,625.0
379101.0,3961.0
1036648.0,6599.0
2262.0,640.0
1402594.0,8958.0
6198.0,1997.0
1418519.0,10881.0
11398.0,1334.0
0.0,0.0
1420500.0,9050.0
1414249.0,10021.0
10933.0,3728.0
1457448.0,8481.0
20446.0,2199.0
0.0,0.0
1442776.0,6306.0
0.0,0.0
1412798.0,9189.0
0.0,0.0
1429569.0,12589.0
1562654.0,7841.0
40.0,665.0
1317872.0,9601.0
20252.0,2243.0
0.0,0.0
1452284.0,8866.0
1388730.0,11279.0
5545.0,1452.0
0.0,0.0
1453388.0,10669.0
1430578.0,5701.0
5543.0,2131.0
1475976.0,8001.0
20043.0,2243.0
827562.0,5760.0
599008.0,1120.0
206391.0,3297.0
1218207.0,4840.0
27342.0,4254.0
2839690.0,21186.0
738.0,0.0
0.0,625.0
1275.0,1167.0
1437505.0,7380.0
19777.0,1664.0
0.0,0.0
1547454.0,11666.0
0.0,0.0
1382654.0,11041.0
0.0,0.0
2821767.0,16683.0
0.0,0.0
1458322.0,11713.0
1453296.0,8521.0
20462.0,2319.0
1369202.0,9721.0
120.0,696.0
0.0,0.0
1374501.0,9360.0
305077.0,5164.0
1147708.0,16243.0
483615.0,5961.0
958380.0,9505.0
729.0,0.0
1462150.0,8695.0
40.0,665.0
0.0,0.0
1410821.0,5306.0
